id,body
1214734638628982784,"RT @GP_EtobCen: What's your plan to stop financing climate change with our money, @RBC? 

“A question for every company, every financial in…"
1214734465873928192,"What's your plan to stop financing climate change with our money, @RBC? 

“A question for every company, every fina… https://t.co/12plWWMFKa"
1214732736432418818,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214732087716196352,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214732077905698819,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214732068862730243,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214731795817783296,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214730544849678336,@ChadRoberts529 @Marinasarr @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Looks like even fewer know a… https://t.co/w0SnY2gDsG
1214730475521970176,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Translation.  Arrogant whitesplaining racist eco activis… https://t.co/IxTm7GbZlQ
1214729996700307456,@RBC - - and it says something about Trinidad &amp; Tobago
1214729587395121152,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214729473880477697,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214729275665829889,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Translation - White eco activists put First Nations elec… https://t.co/RZxFDJmaEO
1214728346979799041,"@RBC - - looking for just a little help with the American Banking Association, royalty in London, and banking and f… https://t.co/XrmuaOXzB1"
1214727679355826177,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214726669757337600,@CJusticeTO @debcowen @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Climate Justice Toronto seriously has some of… https://t.co/HBTrvLseUa
1214726247520976896,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214725549597310977,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214725308701655041,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214725124110213121,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214724897080897536,RT @Marinasarr: @Bubbafett33 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Just to help you out. Elected leaders have no say o…
1214724222716719109,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214722125141028864,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214722048083316736,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214721969784049666,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214721632507514881,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214719388382846976,@Marinasarr @Bubbafett33 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Thank you. Most people in Canad… https://t.co/oWIO25kJxv
1214719232014868480,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC What makes you think you can speak for the Wetsuweten? W… https://t.co/dhTxkofsWM
1214719050472984576,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214718555201114112,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214716731156885504,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214712418829524992,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214711201940135937,"RT @amandawilson817: Excited to host this impressive group of clean energy tech companies next week, joined by our partners @btenergy &amp; @bd…"
1214710080375083008,When @MGligicGolf tees it up @SonyOpenHawaii Thursday he'll do so with a new partner on his sleeve. @PGATOUR rookie… https://t.co/OYPvlKH4sm
1214708666005426177,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214706876517994496,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214706760964902912,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214705821042532355,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214705773592358912,@RBC #stoppipelines #nopipelines #Wetsuweten https://t.co/bAVpwagPlw
1214705607397249024,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214705464501362688,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214705393718329344,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214704673422229504,RT @carolynsmart: So thrilled to share this big news for the @RBC #BronwenWallaceAward &amp; @writerstrust
1214703850021474304,RT @JIMMYandBILLY: @sakamichigooori @Ohono15 @okinawa_pref @RBC ☟有名人を使い『特攻命令に従い憎くもない相手を巻き添えに死んだ若者ら』や『空襲に巻き込まれ死んだ女性/病人/老人/子供ら』がいたからこそ「今僕達が生ま…
1214703738243280896,"RT @sakamichigooori: @okinawa_pref それはよかったとその時に話しましたが、気になるのは、その集まりに学校の先生が何名もいたということ。
教育現場に日本会議の思想が入り込むのは危険ですよ。
つるのさんが父親として好印象であろうと、アピールすること…"
1214702910065369088,RT @JIMMYandBILLY: @sakamichigooori @Ohono15 @okinawa_pref @RBC ☟有名人を使い『特攻命令に従い憎くもない相手を巻き添えに死んだ若者ら』や『空襲に巻き込まれ死んだ女性/病人/老人/子供ら』がいたからこそ「今僕達が生ま…
1214700231771582464,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214699969871056897,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214699823275954183,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214698705502265344,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1214697257905332225,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214696057441017857,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214695651067478021,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214695466815885316,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214695342165364738,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214694264489332743,RT @LaunchpadTO: Take your music career to the next level. The @RBC Launchpad Music Entrepreneurship Program is accepting applications unti…
1214693713676525569,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214693568620707841,RT @carolynsmart: So thrilled to share this big news for the @RBC #BronwenWallaceAward &amp; @writerstrust https://t.co/xQDM3Jk13R
1214692661086609408,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214690978214187008,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214690817467535360,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214690799541260291,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214690749448507393,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214690375039954945,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214690338608230402,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214690201865314304,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214689907186241538,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1214689824902385666,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214689592751902722,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214689576620634114,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214689480491356160,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214689219207024640,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214689187108028418,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214688653852774401,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214688371563540485,RT @carolynsmart: So thrilled to share this big news for the @RBC #BronwenWallaceAward &amp; @writerstrust https://t.co/xQDM3Jk13R
1214687910168891392,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214687773191393280,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214687320101793794,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214687086726520834,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1214686186297610241,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214685937025683456,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214685700836204544,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214685674474999814,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214685389409017857,@AskRBC Great- I look forward to seeing a significant change in your packaging efforts ie. little to no and compost… https://t.co/n6zrKaeA80
1214685003508043777,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214684907970158598,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214684826030268421,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214684411867721728,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214684162998898688,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214682836956893185,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214682179197952001,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214681786065833984,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214681718231306241,@RBC are your phone lines down? i've been trying to contact you on various phone numbers and even tried requesting… https://t.co/BDGqyz3xCP
1214681541411950592,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214681049910972416,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214681003869884416,"RT @amandawilson817: Excited to host this impressive group of clean energy tech companies next week, joined by our partners @btenergy &amp; @bd…"
1214680942020825089,"Leapfrog closer to be leader in the #Cloud market, does @Google really ready to match pedictions of @RBC and aquire… https://t.co/QULFqMhvYl"
